"ID"	"HAUTEUR"	"sur_map"	"sur_int"	"LIBELLE"	"LIBELONG"	"TYPEZONE"
"BATIMENT0000000334362104"	16.2	134.994	134.994	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334362106"	6.7	63.2266	63.2266	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362108"	4.5	263.803	263.803	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334362109"	13	60.2113	60.2113	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334362110"	8.5	109.672	109.672	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362112"	7.1	107.633	107.633	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362122"	6.4	70.3354	70.3354	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362113"	12.3	830.714	830.714	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362114"	3.6	61.8145	61.8145	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362115"	6.8	67.9509	67.9509	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362116"	7.2	42.4901	42.4901	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362118"	7.2	65.5582	65.5582	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362119"	7.6	58.8481	58.8481	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362120"	9.4	71.3689	71.3689	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362121"	6	176.614	176.614	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362123"	6.5	63.6294	63.6294	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362124"	6.5	75.6659	75.6659	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362125"	5.6	67.5276	67.5276	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362126"	7	73.7045	73.7045	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362127"	4.2	90.1601	90.1601	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362129"	6.3	117.916	117.916	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362131"	5.6	73.8023	73.8023	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362132"	6.9	134.547	134.547	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362133"	5.7	119.153	119.153	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362134"	6.8	183.039	183.039	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362136"	7.7	67.0149	67.0149	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362137"	7.5	21.5909	21.5909	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362139"	0	28.3783	28.3783	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362144"	7.1	194.186	194.186	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362145"	10.6	159.812	159.812	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362196"	7.5	30.9915	30.9915	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362147"	14.6	152.54	152.54	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362149"	8	31.7891	31.7891	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362150"	8.8	85.0598	85.0598	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362151"	8.7	83.9651	83.9651	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362159"	8.9	241.543	241.543	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362160"	3.3	398.164	397.481	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362160"	3.3	398.164	0.659255	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362161"	16.8	125.752	125.752	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362162"	14.2	135.771	135.771	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362163"	8.7	77.9426	77.9426	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362164"	13.6	166.954	166.954	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362165"	9.4	91.9042	91.9042	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362166"	7.1	63.9565	63.9565	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362167"	8.2	47.944	47.944	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362168"	8.2	63.5618	63.5618	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362169"	8.2	98.2847	98.2847	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362170"	7.8	121.569	121.569	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362171"	4	103.148	103.148	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362172"	5.7	427.654	427.654	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362176"	2.4	26.5682	26.5682	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362177"	4.7	40.3183	40.3183	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362178"	4.5	285.727	285.727	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362179"	12.1	428.652	428.652	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362181"	11.7	8.13851	8.13851	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362187"	0	14.7999	14.7999	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364332"	5.2	41.0866	41.0866	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334362182"	7.5	47.187	47.187	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362194"	7.7	37.9339	37.9339	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362198"	8.2	33.8889	33.8889	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362183"	5.2	159.438	158.86	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362183"	5.2	159.438	0.598179	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362184"	9.7	309.907	309.907	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362184"	9.7	309.907	0	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362185"	11.3	229.913	229.913	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362189"	7.1	52.1809	0	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362189"	7.1	52.1809	52.1809	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362192"	6.9	119.708	119.708	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362193"	5.9	71.5092	71.5092	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362199"	7	39.2279	39.2279	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362200"	7.4	66.5257	66.5257	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362201"	5.2	38.9229	38.9229	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362203"	8.2	43.3217	43.3217	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362205"	6.3	90.779	90.779	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362206"	2.2	23.7934	23.7934	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362207"	6.2	65.1209	65.1209	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362207"	6.2	65.1209	0	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362210"	5.5	87.8517	87.8517	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362211"	4.8	47.1671	47.1671	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362221"	6.5	84.8124	1.233	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362221"	6.5	84.8124	83.5794	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362224"	8.4	45.7354	45.7354	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362225"	6.5	49.7275	49.7275	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362228"	8.3	41.2875	41.2875	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362229"	6.6	96.5322	96.5322	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362230"	3.6	63.2533	6.28707	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362230"	3.6	63.2533	57.0394	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362233"	2.5	73.1659	73.1659	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362234"	6.7	42.2559	42.2559	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362235"	1.8	62.1875	62.1875	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362238"	3.5	42.5529	42.5529	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362239"	3.2	1.52193	1.52193	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362240"	3.6	68.3364	68.3364	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362241"	2.7	57.5322	57.5322	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362242"	1.7	25.0346	25.0346	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362244"	5.2	74.2733	74.2733	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362246"	7.7	41.1656	41.1656	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362248"	8.2	41.3079	41.3079	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362250"	3.6	22.8453	22.8453	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362251"	7.1	65.4433	65.4433	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362253"	7	52.397	52.397	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362254"	1.8	37.9386	37.9386	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362255"	5.3	83.8124	83.8124	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362257"	6.5	41.7756	41.7756	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362258"	3.5	36.8148	36.8148	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362259"	1.1	5.98184	5.98184	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362260"	2	97.0399	97.0399	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362261"	6.8	107.991	107.991	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362263"	3.6	156.169	156.169	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362265"	7.2	73.9631	73.9631	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362267"	0	6.01854	6.01854	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362973"	6.4	53.5432	53.5432	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362272"	8.4	97.371	0	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362272"	8.4	97.371	97.3547	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362273"	9.1	40.14	40.14	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362274"	7.2	12.7493	12.7493	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362275"	9.3	40.9618	0	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362275"	9.3	40.9618	40.9618	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362276"	6	110.385	110.385	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362283"	5.4	98.7226	98.7226	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362284"	6.6	56.7704	56.7704	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362287"	5.3	37.059	37.059	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362290"	5.4	52.7421	52.7421	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362292"	6.6	48.6971	48.6971	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362293"	4	22.8531	22.8531	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362295"	6.3	42.0073	42.0073	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362296"	7.3	45.1812	45.1812	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362297"	8.8	52.2742	52.2742	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362299"	5.5	69.2353	0	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362299"	5.5	69.2353	69.2353	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362889"	0	22.6777	22.6777	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362300"	5.8	75.453	0.406931	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
